id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,is_duplicate_title
10606,tt0087910,0.22776799999999997,0,0,The Philadelphia Experiment,Michael ParÃ©|Nancy Allen|Eric Christmas|Bobby Di Cicco|Louise Latham,,Stewart Raffill,Will you survive?,experiment|intelligence|time travel|aftermath|biography,"Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.",102,Adventure|Drama|Fantasy|Romance|Science Fiction,New World Pictures|Cinema Group Ventures,8/3/84,49,5.8,1984,0.0,0.0,True
26452,tt0085672,0.095316,0,10676194,Hercules,Lou Ferrigno|Sybil Danning|Brad Harris|Bobby Rhodes|Ingrid Anderson,,Luigi Cozzi,The Legend Lives!,greek mythology|sword fight|hercules|roman mythology,"The film is an odd retelling of the story of Hercules battling the wizard Minos, who uses ""science"" in an attempt to take over the world. Hercules must stop him and rescue his princess love in the process. Part of the adventure finds Hercules battling giant robots brought to life by stop motion animation.",98,Action|Fantasy,Golan-Globus Productions|Cannon Italia Srl,8/12/83,10,3.1,1983,0.0,23373519.6145935,True
9737,tt0112442,1.964673,19000000,141407024,Bad Boys,Will Smith|Martin Lawrence|TÃ©a Leoni|TchÃ©ky Karyo|Joe Pantoliano,,Michael Bay,Whatcha gonna do?,miami|detective|handcuffs|airport|mexican standoff,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",118,Adventure|Drama|Action|Comedy|Thriller,Columbia Pictures|Don Simpson/Jerry Bruckheimer Films,4/7/95,1134,6.4,1995,27188370.4750323,202348766.120199,True
11859,tt0113010,0.5771430000000001,50000000,11534477,Fair Game,William Baldwin|Cindy Crawford|Steven Berkoff|Christopher McDonald|Miguel Sandoval,,Andrew Sipes,He's a cop on the edge. She's a woman with a dangerous secret. And now they're both...,bomb|miami|sex|detective|handcuffs,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",91,Action|Thriller|Romance,Silver Pictures|Warner Bros.,11/3/95,26,4.1,1995,71548343.3553482,16505454.4164073,True
32646,tt0114323,0.261562,0,0,Safe,Julianne Moore|Xander Berkeley|Dean Norris|Peter Friedman|Kate McGregor-Stewart,,Todd Haynes,In the 21st century nobody will be...Safe.,sex|chemical|medicine|housewife|pollution,"Carol, a typical upper middle-class housewife, begins to complain of vague symptoms of illness. She ""doesn't feel right,"" has unexplained headaches, congestion, a dry cough, nosebleeds, vomiting, and trouble breathing. Her family doctor treats her concerns dismissively and suggests a psychiatrist. Eventually, an allergist tells her that she has Environmental Illness.",119,Drama,Killer Films|American Playhouse|Kardana Films|Chemical Films,6/23/95,17,7.2,1995,0.0,0.0,True
18392,tt0109723,0.287963,500000,0,Embrace of the Vampire,Alyssa Milano|Martin Kemp|Harold Pruett|Jordan Ladd|Rachel True,,Anne Goursaud,Between innocence and evil lies the seduction.,clock tower|sex|obsession|virgin|nudity,An 18-year-old college freshman is seduced by a handsome vampire lover who introduces her to a dark world of carnal desires.,92,Horror|Thriller,"New Line Cinema|Ministry of Film, The|General Media Entertainment",5/30/95,20,5.4,1995,715483.433553482,0.0,True
17015,tt0114117,0.229751,0,0,Persuasion,Amanda Root|CiarÃ¡n Hinds|Susan Fleetwood|Fiona Shaw|John Woodvine,,Roger Michell,,captain|napoleonic wars|old flame|admiral,"This film adaptation of Jane Austen's last novel follows Anne Elliot, the daughter of a financially troubled aristocratic family, who is persuaded to break her engagement to Frederick Wentworth, a young sea captain of meager means. Years later, money troubles force Anne's father to rent out the family estate to Admiral Croft, and Anne is again thrown into company with Frederick -- who is now rich, successful and perhaps still in love with Anne.",104,Drama|Romance,BBC Films,9/27/95,12,6.6,1995,0.0,0.0,True
40490,tt0113755,0.0820679999999999,0,0,Man of the House,Farrah Fawcett|Chevy Chase|Jonathan Taylor Thomas|George Wendt|David Shiner,,James Orr,Jack wants to marry Ben's mother. But there are strings attached.,,"Ben Archer is not happy. His mother, Sandy, has just met a man, and it looks like things are pretty serious. Driven by a fear of abandonment, Ben tries anything and everything to ruin the ""love bubble"" which surrounds his mom. However, after Ben and Jack's experiences in the Indian Guides, the two become much closer.",96,Action|Comedy|Family,Walt Disney Pictures,3/3/95,20,5.4,1995,0.0,0.0,True
6114,tt0103874,1.4326530000000002,40000000,215862692,Dracula,Gary Oldman|Winona Ryder|Anthony Hopkins|Keanu Reeves|Richard E. Grant,,Francis Ford Coppola,Love never dies.,adultery|maze|vampire|rough sex|wake,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",128,Romance|Horror,American Zoetrope|Columbia Pictures Corporation|Osiris Films,11/13/92,545,6.8,1992,62160970.1835582,335455859.028865,True
12088,tt0106950,0.751681,8000000,6739141,Fortress,"Christopher Lambert|Kurtwood Smith|Loryn Locklin|Clifton Collins, Jr.|Jeffrey Combs",,Stuart Gordon,The high-tech prison thirty stories below ground. Built to withstand anything... Execpt an innocent man.,prison|cyborg|married couple|future|dystopia,A futuristic prison movie. Protagonist and wife are nabbed at a future US emigration point with an illegal baby during population control. The resulting prison experience is the subject of the movie. The prison is a futuristic one run by a private corporation bent on mind control in various ways,95,Action|Thriller|Science Fiction,Village Roadshow Pictures|Davis Entertainment|Fortress Films,9/30/92,78,5.4,1992,12432194.0367116,10472788.569094801,True
11012,tt0104237,0.47745699999999996,0,7532911,Damage,Jeremy Irons|Juliette Binoche|Miranda Richardson|Rupert Graves|Peter Stormare,,Louis Malle,Desire... Deceit... Destiny...,father-son relationship|loss of brother|brother sister relationship|longing|politician,The life of a respected British politician at the height of his career crumbles when he becomes obsessed with his son's lover.,111,Drama|Romance,New Line Cinema,12/2/92,40,6.6,1992,0.0,11706326.4016599,True
25095,tt0104181,0.269621,0,0,Wuthering Heights,Juliette Binoche|Ralph Fiennes|Jeremy Northam|Janet McTeer|Sophie Ward,,Peter Kosminsky,A passion. An obsession. A love that destroyed everyone it touched.,costume|drama|revenge,"Young orphan Heathcliff is adopted by the wealthy Earnshaw family and moves into their estate, Wuthering Heights. Soon, the new resident falls for his compassionate foster sister, Cathy. The two share a remarkable bond that seems unbreakable until Cathy, feeling the pressure of social convention, suppresses her feelings and marries Edgar Linton, a man of means who befits her stature. Heathcliff vows to win her back.",105,Drama|Romance,Paramount Pictures,10/16/92,30,7.0,1992,0.0,0.0,True
22004,tt0105636,0.180399,0,0,Trespass,Bill Paxton|Ice-T|William Sadler|Ice Cube|Art Evans,,Walter Hill,They all came to the wrong place at the wrong time.,,"Two Arkansas firemen, Vince and Don, get hold of a map that leads to a cache of stolen gold in an abandoned factory in East St. Louis. What they don't know is that the factory is in the turf of a local gang, who come by to execute one of their enemies. Vince sees the shooting, the gang spots Vince, and extended mayhem ensues. As Vince and Don try to escape, gang leader King James argues with his subordinate Savon about how to get rid of the trespassers.",101,Action|Adventure|Crime|Thriller,Universal Pictures,12/25/92,14,5.9,1992,0.0,0.0,True
20859,tt0103843,0.028515,0,0,Blown Away,Corey Haim|Nicole Eggert|Corey Feldman|Jean LeClerc|Kathleen Robertson,,Brenton Spencer,She'll charm you. Seduce you. She might even kill you.,bomb|sex|detective|suicide attempt|new love,"After her mother is killed by a car bomb, a 17-year-old girl lives a reckless and decadent lifestyle. She begins having sex with a boy who works at a local ski resort. He falls in love, and she tells him of her suspicions that her strict father was responsible for her mother's death and wants him to help her out of her situation. He must decide whether she's telling the truth or using him to her own ends.",93,Drama|Romance|Thriller,Norstar Entertainment Inc.,7/31/92,11,4.8,1992,0.0,0.0,True
11281,tt0082495,0.5649390000000001,2500000,25533818,Halloween II,Jamie Lee Curtis|Donald Pleasence|Charles Cyphers|Jeffrey Kramer|Lance Guest,https://www.uphe.com/movies/halloween-ii,Rick Rosenthal,The nightmare isn't over!,sheriff|mask|halloween|michael myers,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.",92,Horror|Thriller,Universal Pictures,10/30/81,162,6.4,1981,5995477.01214204,61234967.5404874,True
13665,tt0082031,0.5145489999999989,7000000,95461682,Arthur,Dudley Moore|Liza Minnelli|John Gielgud|Geraldine Fitzgerald|Jill Eikenberry,,Steve Gordon,"Not everyone who drinks is a poet, some of us drink because we're not.",new york city|1980s|comic drunk,"Arthur is the most quotable drunk millionaire that is likely to ever steal your heart. Dudley Moore portrays Arthur, a thirty year old child who will inherit 750 million dollars if he complies with his family's demands and marries the woman of their choosing.",97,Comedy|Drama|Romance,Orion Pictures,7/17/81,45,6.4,1981,16787335.633997697,228935327.988565,True
19114,tt0082329,0.502896,0,0,Endless Love,Brooke Shields|Martin Hewitt|Shirley Knight|Don Murray|Richard Kiley,,Franco Zeffirelli,She is 15. He is 17. The Love Every Parent Fears.,,"Two young kids fall in love with each other. But the passion is too consuming for the parents of Jade. The parents try to stop them from seeing each other. But when this doesn't work, David burns down the house and is sent away. This doesn't stop him from seeing her. When he gets out he goes to look for her. But the passion for his first love is too strong and she has to leave.",116,Romance|Drama,Universal Pictures,7/17/81,16,5.5,1981,0.0,0.0,True
10323,tt0082186,0.20326,15000000,41092328,Clash of the Titans,Laurence Olivier|Claire Bloom|Maggie Smith|Jack Gwillim|Harry Hamlin,http://www.warnervideo.com/clashofthetitans1981/,Desmond Davis,You will feel the power. Live the adventure. Experience the fantastic.,riddle|mythology|greek mythology|octopus|pegasus,"To win the right to marry his love, the beautiful princess Andromeda, and fulfil his destiny, Perseus must complete various tasks including taming Pegasus, capturing Medusa's head, and battling the Kraken monster.",118,Adventure|Fantasy|Family,Metro-Goldwyn-Mayer (MGM)|Peerford Ltd.,3/15/81,96,6.7,1981,35972862.0728522,98547243.1597602,True
21515,tt0083133,0.14098,0,0,Student Bodies,Kristen Riter|Matthew Goldsby|Jerry Belson|Joe Flood|Mimi Weddell,,Mickey Rose|Michael Ritchie,13Â½ Murders + 1423 Laughs = Student Bodies,countdown|parody|slasher|horror spoof|rubber chicken,"Director Mickey Rose's zany send-up of teen slasher flicks features a maniacal psycho known as the Breather (played by Richard Belzer), who stalks â€“and murdersâ€“ promiscuous students at a suburban high school. The fanatical killer's unusual weapons include paper clips, blackboard erasers and eggplants. Kristen Riter, Matthew Goldsby, Joe Flood, Kevin Mannis and Sara Eckhardt head the cast.",86,Comedy|Horror|Mystery,Paramount Pictures,8/7/81,13,4.8,1981,0.0,0.0,True
39874,tt0082782,0.12362200000000001,2200000,0,My Bloody Valentine,Paul Kelman|Lori Hallier|Neil Affleck|Keith Knight|Alf Humphreys,,George Mihalka,Cross your heart...and hope to die.,miner|murder|serial killer|masked killer|slasher,"Twenty years ago in the sleepy mining town of Valentine Bluffs, a fatal mining disaster occurred on Valentine's Day while some of the crew was decorating for a party. The sole survivor of the accident killed the remaining crewmembers and warned the town not to celebrate Valentine's Day again. When a group of teenagers decides to defy that order, a murderous maniac in mining gear begins dispatching townsfolk in bloody and creative ways.",90,Thriller|Horror|Mystery,Paramount Pictures|Famous Players Ltd|Canadian Film Development Corporation (CFDC)|Secret Films,2/11/81,21,6.4,1981,5276019.77068499,0.0,True
19507,tt0082801,0.049718,8500000,29916207,Neighbors,John Belushi|Kathryn Walker|Cathy Moriarty|Dan Aykroyd|Tim Kazurinsky,,John G. Avildsen,Lock the doors... here come the Neighbors,family abandonment|dinner|cult film|sexual desire|mailbox,"One man's quiet suburban life takes a sickening lurch for the worse when a young couple move into the deserted house next door. From the word go it is obvious these are not the quiet professional types who *should* be living in such a nice street. As more and more unbelievable events unfold, our hero starts to question his own sanity... and those of his family.",94,Comedy,Columbia Pictures,12/18/81,14,4.4,1981,20384621.841282897,71744772.5435931,True
884,tt0115964,0.892349,10000000,0,Crash,James Spader|Deborah Kara Unger|Holly Hunter|Elias Koteas|Rosanna Arquette,,David Cronenberg,Love in the dying moments of the twentieth century.,gay|sexual obsession|adultery|sadistic|sexuality,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",100,Drama|Thriller|Romance,Fine Line Features|Alliance Communications,7/17/96,91,6.4,1996,13902167.3896025,0.0,True
